"id"	"url"	"name"	"species"	"revision"	"authors"	"last"	"communities"	"ontologies"
"WP62"	"https://www.wikipathways.org/index.php/Pathway:WP62"	"Mitochondrial tRNA synthetases"	"Saccharomyces cerevisiae"	"117312"	"M.Braymer, MaintBot, Ddigles, Eweitz"	2021-05-20	""	"- id: PW:0001324|,|  value: mitochondrial aminoacyl-tRNA biosynthetic pathway|,|  type: Pathway Ontology"
"WP84"	"https://www.wikipathways.org/index.php/Pathway:WP84"	"NAD biosynthesis"	"Saccharomyces cerevisiae"	"117316"	"M.Braymer, MaintBot, Egonw, Ddigles, Eweitz"	2021-05-20	""	"- id: PW:0000219|,|  value: NAD biosynthetic pathway|,|  type: Pathway Ontology"
"WP171"	"https://www.wikipathways.org/index.php/Pathway:WP171"	"NAD salvage pathway"	"Saccharomyces cerevisiae"	"117313"	"M.Braymer, MaintBot, Ddigles, Egonw, DeSl, Eweitz"	2021-05-20	""	"- id: PW:0001375|,|  value: nicotinamide adenine dinucleotide biosynthesis, the salvage pathway|,|  type: Pathway Ontology"
"WP321"	"https://www.wikipathways.org/index.php/Pathway:WP321"	"Nucleotide metabolism"	"Saccharomyces cerevisiae"	"117315"	"N.Fidelman, MaintBot, Ddigles, Egonw, Mkutmon, Eweitz"	2021-05-20	""	"- id: PW:0000031|,|  value: purine metabolic pathway|,|  type: Pathway Ontology"
"WP552"	"https://www.wikipathways.org/index.php/Pathway:WP552"	"Octane oxidation"	"Saccharomyces cerevisiae"	"69954"	"J.Heckman, MaintBot, Ddigles, Egonw"	2013-07-11	""	"- id: PW:0001379|,|  value: octane oxidation pathway|,|  type: Pathway Ontology"
"WP181"	"https://www.wikipathways.org/index.php/Pathway:WP181"	"P-cymene degradation"	"Saccharomyces cerevisiae"	"117318"	"M.Braymer, MaintBot, Egonw, Fehrhart, Eweitz"	2021-05-20	""	"- id: PW:0000107|,|  value: xenobiotics biodegradation pathway|,|  type: Pathway Ontology"
"WP462"	"https://www.wikipathways.org/index.php/Pathway:WP462"	"Panothenate and coenzyme A biosynthesis"	"Saccharomyces cerevisiae"	"117319"	"M.Braymer, MaintBot, Ddigles, Egonw, SNorton, Eweitz"	2021-05-20	""	"- id: PW:0001358|,|  value: coenzyme A biosynthetic pathway|,|  type: Pathway Ontology"
"WP379"	"https://www.wikipathways.org/index.php/Pathway:WP379"	"Pentose pathway, non-oxidative branch"	"Saccharomyces cerevisiae"	"117314"	"M.Braymer, MaintBot, Ddigles, Egonw, DeSl, Eweitz"	2021-05-20	""	"- id: PW:0000574|,|  value: pentose phosphate pathway - non-oxidative phase|,|  type: Pathway Ontology"
"WP369"	"https://www.wikipathways.org/index.php/Pathway:WP369"	"Pentose phosphate pathway"	"Saccharomyces cerevisiae"	"117320"	"Kdahlquist, MaintBot, Thomas, Ddigles, Egonw, DeSl, Eweitz"	2021-05-20	""	"- id: PW:0000045|,|  value: pentose phosphate pathway|,|  type: Pathway Ontology"
"WP194"	"https://www.wikipathways.org/index.php/Pathway:WP194"	"Phenylalanine biosynthesis"	"Saccharomyces cerevisiae"	"117326"	"M.Braymer, MaintBot, Ddigles, Egonw, DeSl, Khanspers, Eweitz"	2021-05-20	""	"- id: PW:0001287|,|  value: phenylalanine biosynthetic pathway|,|  type: Pathway Ontology"
"WP573"	"https://www.wikipathways.org/index.php/Pathway:WP573"	"Phenylalanine degradation"	"Saccharomyces cerevisiae"	"117322"	"M.Braymer, MaintBot, Ddigles, Egonw, Eweitz"	2021-05-20	""	"- id: PW:0001288|,|  value: phenylalanine degradation pathway|,|  type: Pathway Ontology"
"WP472"	"https://www.wikipathways.org/index.php/Pathway:WP472"	"Phosphatidic acid and phospholipid biosynthesis"	"Saccharomyces cerevisiae"	"117324"	"M.Braymer, MaintBot, CarolineMrejen, Thomas, Khanspers, Ddigles, Mkutmon, Eweitz"	2021-05-20	""	"- id: PW:0000354 |,|  value: glycerophospholipid metabolic pathway|,|  type: Pathway Ontology"
"WP9"	"https://www.wikipathways.org/index.php/Pathway:WP9"	"Phospholipid biosynthesis"	"Saccharomyces cerevisiae"	"117325"	"M.Braymer, MaintBot, Egonw, Ddigles, Mkutmon, Eweitz"	2021-05-20	""	"- id: PW:0000354 |,|  value: glycerophospholipid metabolic pathway|,|  type: Pathway Ontology"
"WP290"	"https://www.wikipathways.org/index.php/Pathway:WP290"	"Polyamine biosynthesis"	"Saccharomyces cerevisiae"	"117328"	"M.Braymer, MaintBot, Khanspers, Ddigles, Egonw, Eweitz"	2021-05-20	""	"- id: PW:0000211|,|  value: amines and polyamines metabolic pathway|,|  type: Pathway Ontology"
"WP112"	"https://www.wikipathways.org/index.php/Pathway:WP112"	"Principal pathways of carbon metabolism"	"Saccharomyces cerevisiae"	"117329"	"Kdahlquist, MaintBot, Thomas, Egonw, Ddigles, Khanspers, AlexanderPico, DeSl, Eweitz"	2021-05-20	""	"- id: PW:0000469|,|  value: lipid hormone signaling pathway|,|  type: Pathway Ontology"
"WP346"	"https://www.wikipathways.org/index.php/Pathway:WP346"	"Protein modifications"	"Saccharomyces cerevisiae"	"117330"	"M.Braymer, MaintBot, Ddigles, Egonw, Mkutmon, Eweitz"	2021-05-20	""	"- id: PW:0000432 |,|  value: protein modification pathway|,|  type: Pathway Ontology"
"WP463"	"https://www.wikipathways.org/index.php/Pathway:WP463"	"Purine fermentation"	"Saccharomyces cerevisiae"	"117332"	"M.Braymer, MaintBot, Ddigles, Egonw, Eweitz"	2021-05-20	""	"- id: PW:0000031|,|  value: purine metabolic pathway|,|  type: Pathway Ontology"
"WP214"	"https://www.wikipathways.org/index.php/Pathway:WP214"	"Pyruvate dehydrogenase pathway"	"Saccharomyces cerevisiae"	"117331"	"J.Heckman, MaintBot, Ddigles, Egonw, Maxvanson, Eweitz"	2021-05-20	""	"- id: PW:0000043|,|  value: pyruvate metabolic pathway|,|  type: Pathway Ontology"
"WP381"	"https://www.wikipathways.org/index.php/Pathway:WP381"	"Riboflavin, FMN, and FAD biosynthesis"	"Saccharomyces cerevisiae"	"117333"	"M.Braymer, MaintBot, Ddigles, Egonw, Mkutmon, DeSl, Eweitz"	2021-05-20	""	"- id: PW:0000137|,|  value: riboflavin metabolic pathway|,|  type: Pathway Ontology"
"WP220"	"https://www.wikipathways.org/index.php/Pathway:WP220"	"Ribose and deoxyribose phosphate metabolism"	"Saccharomyces cerevisiae"	"117334"	"M.Braymer, MaintBot, Egonw, Lindarieswijk, Eweitz"	2021-05-20	""	"- id: PW:0000005|,|  value: carbohydrate metabolic pathway|,|  type: Pathway Ontology"
"WP210"	"https://www.wikipathways.org/index.php/Pathway:WP210"	"Cytoplasmic ribosomal proteins"	"Saccharomyces cerevisiae"	"117045"	"M.Braymer, MaintBot, Christine Chichester, Eweitz"	2021-05-16	""	"- id: PW:0001066|,|  value: ribosome biogenesis pathway|,|  type: Pathway Ontology"
"WP332"	"https://www.wikipathways.org/index.php/Pathway:WP332"	"RuMP cycle, oxidative branch of the pentose phosphate pathway and formaldehyde assimilation"	"Saccharomyces cerevisiae"	"111625"	"J.Heckman, MaintBot, Ddigles, Egonw, DeSl"	2020-08-31	""	"- id: PW:0001378|,|  value: RuMP pathway of formaldehyde assimilation|,|  type: Pathway Ontology|;|- id: PW:0000573|,|  value: pentose phosphate pathway - oxidative phase|,|  type: Pathway Ontology"
"WP95"	"https://www.wikipathways.org/index.php/Pathway:WP95"	"Pyrimidine ribonucleotide salvage pathways"	"Saccharomyces cerevisiae"	"117335"	"M.Braymer, MaintBot, Egonw, Ddigles, Mkutmon, Eweitz"	2021-05-20	""	"- id: PW:0000863|,|  value: pyrimidine salvage pathway|,|  type: Pathway Ontology"
"WP390"	"https://www.wikipathways.org/index.php/Pathway:WP390"	"Serine-isocitrate lyase pathway"	"Saccharomyces cerevisiae"	"102418"	"J.Heckman, MaintBot, Egonw, Lindarieswijk"	2018-12-23	""	"- id: PW:0001377|,|  value: serine pathway of formaldehyde assimilation|,|  type: Pathway Ontology"
"WP459"	"https://www.wikipathways.org/index.php/Pathway:WP459"	"Serine biosynthesis"	"Saccharomyces cerevisiae"	"117338"	"M.Braymer, MaintBot, Ddigles, Egonw, Youssefwalid, Eweitz"	2021-05-20	""	"- id: PW:0001084|,|  value: serine metabolic pathway|,|  type: Pathway Ontology"
"WP218"	"https://www.wikipathways.org/index.php/Pathway:WP218"	"Serine and glycine biosynthesis"	"Saccharomyces cerevisiae"	"117337"	"J.Heckman, MaintBot, Ddigles, Egonw, Eweitz"	2021-05-20	""	"- id: PW:0001084|,|  value: serine metabolic pathway|,|  type: Pathway Ontology|;|- id: PW:0000440|,|  value: glycine metabolic pathway|,|  type: Pathway Ontology"
"WP370"	"https://www.wikipathways.org/index.php/Pathway:WP370"	"Sphingolipid metabolism"	"Saccharomyces cerevisiae"	"117339"	"M.Braymer, MaintBot, Ddigles, Egonw, Khanspers, Eweitz"	2021-05-20	""	"- id: PW:0000197|,|  value: sphingolipid metabolic pathway|,|  type: Pathway Ontology"
"WP257"	"https://www.wikipathways.org/index.php/Pathway:WP257"	"Starch and cellulose biosynthesis"	"Saccharomyces cerevisiae"	"117340"	"M.Braymer, MaintBot, Ddigles, Egonw, AlexanderPico, DeSl, Eweitz"	2021-05-20	""	"- id: PW:0001393|,|  value: starch and cellulose biosynthetic pathway|,|  type: Pathway Ontology"
"WP14"	"https://www.wikipathways.org/index.php/Pathway:WP14"	"Sucrose biosynthesis"	"Saccharomyces cerevisiae"	"117341"	"M.Braymer, MaintBot, AlexanderPico, Thomas, Egonw, Ddigles, DeSl, Eweitz"	2021-05-20	""	"- id: PW:0001342|,|  value: sucrose biosynthetic pathway|,|  type: Pathway Ontology"
"WP579"	"https://www.wikipathways.org/index.php/Pathway:WP579"	"Sulfate assimilation pathway II"	"Saccharomyces cerevisiae"	"89709"	"J.Heckman, MaintBot, Khanspers, Ddigles, Egonw"	2016-09-27	""	"- id: PW:0001311|,|  value: sulfate assimilation pathway|,|  type: Pathway Ontology"
"WP7"	"https://www.wikipathways.org/index.php/Pathway:WP7"	"Sulfur amino acid biosynthesis"	"Saccharomyces cerevisiae"	"117342"	"J.Heckman, MaintBot, Khanspers, Egonw, Ddigles, DeSl, AlexanderPico, Eweitz"	2021-05-20	""	"- id: PW:0001078|,|  value: cysteine and methionine metabolic pathway|,|  type: Pathway Ontology"
"WP440"	"https://www.wikipathways.org/index.php/Pathway:WP440"	"Sulfur degradation"	"Saccharomyces cerevisiae"	"109358"	"J.Heckman, MaintBot, Shigeta, AlexanderPico, Leonjohn2008, Ddigles, Egonw, DeSl, L Dupuis"	2020-03-16	""	"- id: PW:0000037|,|  value: sulfur metabolic pathway|,|  type: Pathway Ontology"
"WP191"	"https://www.wikipathways.org/index.php/Pathway:WP191"	"Glutamate biosynthesis superpathway"	"Saccharomyces cerevisiae"	"117344"	"M.Braymer, MaintBot, Ddigles, Egonw, Mkutmon, Eweitz"	2021-05-20	""	"- id: PW:0001262 |,|  value: glutamic acid/glutamate biosynthetic pathway|,|  type: Pathway Ontology"
"WP416"	"https://www.wikipathways.org/index.php/Pathway:WP416"	"Histidine, purine, and pyrimidine superpathway"	"Saccharomyces cerevisiae"	"117345"	"M.Braymer, MaintBot, Ddigles, Egonw, Mkutmon, DeSl, Elisa, Eweitz"	2021-05-20	""	"- id: PW:0000012|,|  value: nucleotide metabolic pathway|,|  type: Pathway Ontology"
"WP296"	"https://www.wikipathways.org/index.php/Pathway:WP296"	"TCA cycle - detailed"	"Saccharomyces cerevisiae"	"117347"	"J.Heckman, MaintBot, Khanspers, Egonw, Ddigles, Eweitz"	2021-05-20	""	"- id: PW:0000026|,|  value: citrate cycle pathway|,|  type: Pathway Ontology"
"WP331"	"https://www.wikipathways.org/index.php/Pathway:WP331"	"Threonine biosynthesis"	"Saccharomyces cerevisiae"	"117349"	"M.Braymer, MaintBot, Ddigles, Egonw, DeSl, AlexanderPico, Eweitz"	2021-05-20	""	"- id: PW:0001278|,|  value: threonine biosynthetic pathway|,|  type: Pathway Ontology"
"WP423"	"https://www.wikipathways.org/index.php/Pathway:WP423"	"Threonine and methionine biosynthesis"	"Saccharomyces cerevisiae"	"117348"	"J.Heckman, MaintBot, Ddigles, Egonw, Mkutmon, Eweitz"	2021-05-20	""	"- id: PW:0000439 |,|  value: aspartic acid/aspartate metabolic pathway|,|  type: Pathway Ontology"
"WP60"	"https://www.wikipathways.org/index.php/Pathway:WP60"	"Toluene degradation"	"Saccharomyces cerevisiae"	"89654"	"J.Heckman, MaintBot, Egonw, Ddigles"	2016-09-23	""	"- id: PW:0000110|,|  value: toluene and xylene degradation pathway|,|  type: Pathway Ontology"
"WP32"	"https://www.wikipathways.org/index.php/Pathway:WP32"	"Translation factors"	"Saccharomyces cerevisiae"	"117350"	"M.Braymer, MaintBot, Ddigles, Eweitz"	2021-05-20	""	"- id: DOID:0000405|,|  value: disease of response to stimulus|,|  type: Disease|;|- id: PW:0000101|,|  value: translation pathway|,|  type: Pathway Ontology"
"WP398"	"https://www.wikipathways.org/index.php/Pathway:WP398"	"Trehalose anabolism"	"Saccharomyces cerevisiae"	"117351"	"M.Braymer, MaintBot, Ddigles, Egonw, DeSl, Eweitz"	2021-05-20	""	"- id: PW:0001299|,|  value: trehalose biosynthetic pathway|,|  type: Pathway Ontology"
"WP70"	"https://www.wikipathways.org/index.php/Pathway:WP70"	"Trehalose degradation, low osmolarity"	"Saccharomyces cerevisiae"	"117352"	"M.Braymer, MaintBot, Egonw, Ddigles, DeSl, Finterly, Eweitz"	2021-05-20	""	"- id: PW:0001300|,|  value: trehalose degradation pathway|,|  type: Pathway Ontology"
"WP266"	"https://www.wikipathways.org/index.php/Pathway:WP266"	"Triglyceride biosynthesis"	"Saccharomyces cerevisiae"	"117353"	"M.Braymer, MaintBot, Ddigles, Egonw, Eweitz"	2021-05-20	""	"- id: PW:0000736|,|  value: triacylglycerol biosynthetic pathway|,|  type: Pathway Ontology"
"WP165"	"https://www.wikipathways.org/index.php/Pathway:WP165"	"Tryptophan biosynthesis"	"Saccharomyces cerevisiae"	"117354"	"M.Braymer, MaintBot, Ddigles, Egonw, Mkutmon, DeSl, Khanspers, Eweitz"	2021-05-20	""	"- id: PW:0001280|,|  value: tryptophan biosynthetic pathway|,|  type: Pathway Ontology"
"WP301"	"https://www.wikipathways.org/index.php/Pathway:WP301"	"Tryptophan degradation"	"Saccharomyces cerevisiae"	"117356"	"M.Braymer, MaintBot, Thomas, Egonw, AlexanderPico, Ddigles, Fehrhart, Eweitz"	2021-05-20	""	"- id: PW:0001281|,|  value: tryptophan degradation pathway|,|  type: Pathway Ontology"
"WP452"	"https://www.wikipathways.org/index.php/Pathway:WP452"	"Tryptophan degradation via kynurenine"	"Saccharomyces cerevisiae"	"117355"	"M.Braymer, MaintBot, Ddigles, Egonw, Khanspers, Eweitz"	2021-05-20	""	"- id: PW:0001282|,|  value: kynurenine metabolic pathway|,|  type: Pathway Ontology"
"WP538"	"https://www.wikipathways.org/index.php/Pathway:WP538"	"Tyrosine biosynthesis"	"Saccharomyces cerevisiae"	"117357"	"M.Braymer, MaintBot, Ddigles, Egonw, Khanspers, Eweitz"	2021-05-20	""	"- id: PW:0001283|,|  value: tyrosine biosynthetic pathway|,|  type: Pathway Ontology"
"WP109"	"https://www.wikipathways.org/index.php/Pathway:WP109"	"UDP-glucose conversion"	"Saccharomyces cerevisiae"	"117358"	"M.Braymer, MaintBot, MartijnVanIersel, Ddigles, Egonw, DeSl, Eweitz"	2021-05-20	""	"- id: PW:0001328|,|  value: uridine diphosphate glucose metabolic pathway|,|  type: Pathway Ontology"
"WP159"	"https://www.wikipathways.org/index.php/Pathway:WP159"	"UDP-N-acetylgalactosamine biosynthesis"	"Saccharomyces cerevisiae"	"117359"	"M.Braymer, MaintBot, Mkutmon, Ddigles, Egonw, Eweitz"	2021-05-20	""	"- id: PW:0000559|,|  value: hexosamine biosynthetic pathway|,|  type: Pathway Ontology"
"WP287"	"https://www.wikipathways.org/index.php/Pathway:WP287"	"Upiquinone Q prenylation"	"Saccharomyces cerevisiae"	"117360"	"M.Braymer, MaintBot, Ddigles, Egonw, Eweitz"	2021-05-20	""	"- id: PW:0000142|,|  value: ubiquinone biosynthetic pathway|,|  type: Pathway Ontology"
"WP2"	"https://www.wikipathways.org/index.php/Pathway:WP2"	"Valine biosynthesis"	"Saccharomyces cerevisiae"	"118865"	"M.Braymer, MaintBot, Egonw, Ddigles, Eweitz, Mkutmon"	2021-06-03	""	"- id: PW:0001285|,|  value: valine biosynthetic pathway|,|  type: Pathway Ontology"
"WP361"	"https://www.wikipathways.org/index.php/Pathway:WP361"	"Xylulose-monophosphate cycle"	"Saccharomyces cerevisiae"	"87431"	"J.Heckman, MaintBot, Egonw, Mkutmon"	2016-07-22	""	"- id: PW:0000002|,|  value: classic metabolic pathway|,|  type: Pathway Ontology"
"WP172"	"https://www.wikipathways.org/index.php/Pathway:WP172"	"m-cresol degradation"	"Saccharomyces cerevisiae"	"89682"	"J.Heckman, MaintBot, Egonw, Jmelius"	2016-09-25	""	"- id: PW:0000002|,|  value: classic metabolic pathway|,|  type: Pathway Ontology"
"WP540"	"https://www.wikipathways.org/index.php/Pathway:WP540"	"Cytoplasmic ribosomal proteins"	"Caenorhabditis elegans"	"117042"	"Kdahlquist, MaintBot, Christine Chichester, Eweitz"	2021-05-16	""	"- id: PW:0001066|,|  value: ribosome biogenesis pathway|,|  type: Pathway Ontology"
"WP470"	"https://www.wikipathways.org/index.php/Pathway:WP470"	"Proteasome degradation"	"Caenorhabditis elegans"	"118348"	"Nsalomonis, MaintBot, Ddigles, Egonw, Eweitz, Ziska"	2021-05-27	""	"- id: PW:0000144|,|  value: ubiquitin/proteasome degradation pathway|,|  type: Pathway Ontology"
"WP281"	"https://www.wikipathways.org/index.php/Pathway:WP281"	"Proteasome degradation"	"Drosophila melanogaster"	"116929"	"Nsalomonis, MaintBot, Ddigles, Khanspers, Eweitz"	2021-05-16	""	"- id: PW:0000144|,|  value: ubiquitin/proteasome degradation pathway|,|  type: Pathway Ontology"
"WP158"	"https://www.wikipathways.org/index.php/Pathway:WP158"	"Proteasome degradation"	"Saccharomyces cerevisiae"	"117064"	"Nsalomonis, MaintBot, Ddigles, Egonw, Eweitz"	2021-05-16	""	"- id: PW:0000144|,|  value: ubiquitin/proteasome degradation pathway|,|  type: Pathway Ontology"
"WP508"	"https://www.wikipathways.org/index.php/Pathway:WP508"	"Biosynthesis of aldosterone and cortisol"	"Rattus norvegicus"	"116943"	"Thomas, MaintBot, Khanspers, Christine Chichester, Eweitz"	2021-05-16	""	"- id: PW:0000070|,|  value: C21-steroid hormone biosynthetic pathway|,|  type: Pathway Ontology"
"WP438"	"https://www.wikipathways.org/index.php/Pathway:WP438"	"Non-homologous end joining"	"Homo sapiens"	"119305"	"Thomas, AlexanderPico, Khanspers, MaintBot, MartijnVanIersel, Chetan1, Zari, DeSl, Finterly"	2021-06-23	""	"- id: PW:0000203|,|  value: non-homologous end joining pathway of double-strand break repair|,|  type: Pathway Ontology|;|- id: PW:0000099|,|  value: DNA repair pathway|,|  type: Pathway Ontology"
"WP186"	"https://www.wikipathways.org/index.php/Pathway:WP186"	"Homologous recombination"	"Homo sapiens"	"118416"	"Thomas, AlexanderPico, MaintBot, MartijnVanIersel, Khanspers, IreneHemel, Eweitz, Marvin M2"	2021-05-27	""	"- id: DOID:0000405|,|  value: disease of response to stimulus|,|  type: Disease|;|- id: PW:0000099|,|  value: DNA repair pathway|,|  type: Pathway Ontology|;|- id: PW:0000098|,|  value: DNA replication pathway|,|  type: Pathway Ontology|;|- id: PW:0000202|,|  value: homologous recombination pathway of double-strand break repair|,|  type: Pathway Ontology|;|- id: PW:0000202|,|  value: homologous recombination pathway of double-strand break repair|,|  type: Pathway Ontology"
"WP531"	"https://www.wikipathways.org/index.php/Pathway:WP531"	"DNA mismatch repair"	"Homo sapiens"	"117702"	"Thomas, AlexanderPico, MaintBot, MartijnVanIersel, Khanspers, Egonw, Eweitz"	2021-05-22	""	"- id: PW:0000662|,|  value: mismatch repair pathway|,|  type: Pathway Ontology|;|- id: PW:0000099|,|  value: DNA repair pathway|,|  type: Pathway Ontology|;|- id: PW:0000099|,|  value: DNA repair pathway|,|  type: Pathway Ontology|;|- id: PW:0000662|,|  value: mismatch repair pathway|,|  type: Pathway Ontology"
"WP525"	"https://www.wikipathways.org/index.php/Pathway:WP525"	"Mitochondrial unfolded-protein response"	"Caenorhabditis elegans"	"117061"	"MartijnVanIersel, AlexanderPico, MaintBot, Thomas, Khanspers, Ddigles, Cgrove, Mkutmon, Egonw, Kyook, Eweitz"	2021-05-16	"WormBase_Approved"	"- id: PW:0000237|,|  value: stress response pathway|,|  type: Pathway Ontology"
"WP322"	"https://www.wikipathways.org/index.php/Pathway:WP322"	"Osteoblast signaling"	"Homo sapiens"	"117584"	"Ehsiao, AlexanderPico, 169.230.76.4, MaintBot, Khanspers, Egonw, Ddigles, Mkutmon, Zari, Teacup, Eweitz"	2021-05-21	""	"- id: CL:0000062|,|  value: osteoblast|,|  type: Cell Type|;|- id: PW:0000003|,|  value: signaling pathway|,|  type: Pathway Ontology|;|- id: PW:0000650|,|  value: signaling pathway pertinent to development|,|  type: Pathway Ontology"
"WP12"	"https://www.wikipathways.org/index.php/Pathway:WP12"	"Osteoclast signaling"	"Homo sapiens"	"116896"	"Ehsiao, AlexanderPico, MaintBot, Samuel Sklar, Khanspers, Ddigles, Egonw, Mkutmon, Jessev1993, Eweitz"	2021-05-15	""	"- id: CL:0000092|,|  value: osteoclast|,|  type: Cell Type|;|- id: PW:0000003|,|  value: signaling pathway|,|  type: Pathway Ontology|;|- id: PW:0000650|,|  value: signaling pathway pertinent to development|,|  type: Pathway Ontology"
"WP454"	"https://www.wikipathways.org/index.php/Pathway:WP454"	"Osteoclast signaling"	"Mus musculus"	"117932"	"Ehsiao, Khanspers, AlexanderPico, MaintBot, Ddigles, Egonw, NhungP, Eweitz"	2021-05-23	""	"- id: PW:0000650|,|  value: signaling pathway pertinent to development|,|  type: Pathway Ontology"
